conversation_id,index,turn_id,speaker,utterance,label,label_name
081745012,6,081745012_6,a,okay,ackn,Acknowledge
081745012,7,081745012_7,a,to have a second line put in would cost including VAT if you do it,inform,Inform
081745012,8,081745012_8,b,is is that just the cost to get it put in,reqInfo,Request Inform
081745012,9,081745012_9,a,that's just your installation charge,answ,Answer
081745012,10,081745012_10,a,that's if you do it on the B T Together,answElab,Answer Elaborate
081745012,11,081745012_11,a,if you have it on the same account as your your initial line under a seperate telephone number,answElab,Answer Elaborate
081745012,12,081745012_12,a,your line rental would be including VAT a month for the extra line,answElab,Answer Elaborate
081745012,13,081745012_13,b,yeah uh,ackn,Acknowledge
081745012,14,081745012_14,b,see all i want i mean i'm not really bothered about numbers or anything like that just that,inform,Inform
081745012,15,081745012_15,b,i need a second line in one for like me me calls and one for me computer you know,inform,Inform
081745012,16,081745012_16,a,right,ackn,Acknowledge
081745012,17,081745012_17,a,yeah,ackn,Acknowledge
081745012,18,081745012_18,a,it would be an extra a month including VAT line rental on the second line so you would be paying the two amounts of line rental,inform,Inform
081745012,19,081745012_19,b,right,ackn,Acknowledge
081745012,20,081745012_20,b,so,init,Initialise
081745012,21,081745012_21,b,it'd be um so it's basically say a tenner extra on the so it's like a month so is that including the pound for the actual installation is it right,confirm,Confirm
081745012,22,081745012_22,b,so,init,Initialise
081745012,23,081745012_23,a,a month,complete,Complete
081745012,24,081745012_24,a,that's correct,accept,Accept
081745012,25,081745012_25,b,so,init,Initialise
081745012,26,081745012_26,b,is that including the pound for the actual installation is it,reqInfo,Request Inform
081745012,27,081745012_27,a,no,answ,Answer
081745012,28,081745012_28,a,your your including VAT is an initial one off charge on the B T Together discount package,answElab,Answer Elaborate
081745012,29,081745012_29,a,that's for your installation,answElab,Answer Elaborate
081745012,30,081745012_30,a,your line rental the extra amount you're going to be paying each month after that's paid is,answElab,Answer Elaborate
081745012,31,081745012_31,b,right,backch,Backchannel
081752013,0,081752013_0,b,oh hello,greet,Greet
081752013,1,081752013_1,b,i didn't realise you got through to so quick,expressOpinion,Express Opinion
081752013,2,081752013_2,a,haven't we surprised you,expressOpinion,Express Opinion
081752013,3,081752013_3,b,what it is is i'm having so much trouble getting on this Surftime,inform,Inform
081752013,4,081752013_4,b,it's unbelievable,exclaim,Exclaim
081752013,5,081752013_5,b,i have been i have registered it a week ago,inform,Inform
081752013,6,081752013_6,b,i have yet to use it,inform,Inform
081752013,7,081752013_7,b,i've been in touch with the internet people,inform,Inform
081752013,8,081752013_8,b,all i need to do is register,inform,Inform
081752013,9,081752013_9,b,i've registered with you cause i couldn't do it on line,inform,Inform
081752013,10,081752013_10,a,oh dear,backch,Backchannel
081752013,11,081752013_11,a,right have you  have you received a C D rom or an email back yet right ah ha that's right and you registered with them ah ha oh dear oh goodness on the technical helpdesk   right do you wanna give me your telephone number let's have a look at this because there has been in some of the exchanges in some areas there's been the um exchanges haven't been groomed or blocks of numbers haven't been groomed and it could be that you're falling into that category,backch,Backchannel
081752013,12,081752013_12,a,have you received a C D rom or an email back yet,reqInfo,Request Inform
081752013,13,081752013_13,b,no,answ,Answer
081752013,14,081752013_14,b,i i i i'm on the i'm on B T Internet anyway,inform,Inform
081752013,15,081752013_15,b,um i get it for nothing cause i work for,inform,Inform
081752013,16,081752013_16,b,um i couldn't register online so i went through it said on it ring which registered us and i try to put i put me in the um me in email in and me and me password and it just won't take it and i can't seem to get anybody to help me to sort it i've been onto the internet people at a minute yeah and they keep saying i got to refer back to you lot i wanna if i can't get on it soon i'm gonna have to cancel it yeah yeah yeah right yep,inform,Inform
081752013,17,081752013_17,a,right,backch,Backchannel
081752013,18,081752013_18,a,ah ha,backch,Backchannel
081752013,19,081752013_19,a,that's right,ackn,Acknowledge
081752013,20,081752013_20,a,and you registered with them,confirm,Confirm
081752013,21,081752013_21,b,which registered us,inform,Inform
081752013,22,081752013_22,b,and i try to put i put me in the um me in email in and me and me password,inform,Inform
081752013,23,081752013_23,b,and it just won't take it,inform,Inform
081752013,24,081752013_24,b,and i can't seem to get anybody to help me to sort it,inform,Inform
081752013,25,081752013_25,b,i've been onto the internet people at a minute,inform,Inform
081752013,26,081752013_26,a,ah ha,backch,Backchannel
081752013,27,081752013_27,a,oh dear,backch,Backchannel
081752013,28,081752013_28,a,oh goodness,exclaim,Exclaim
081752013,29,081752013_29,a,on the technical helpdesk,reqInfo,Request Inform
081752013,30,081752013_30,b,yeah,answ,Answer
081752013,31,081752013_31,b,and they keep saying i got to refer back to you lot,inform,Inform
081752013,32,081752013_32,b,if i can't get on it soon,inform,Inform
081752013,33,081752013_33,b,i'm gonna have to cancel it,informIntent,Inform Intention
081752013,34,081752013_34,a,right,ackn,Acknowledge
081752013,35,081752013_35,a,do you wanna give me your telephone number,reqInfo,Request Inform
081752013,36,081752013_36,a,let's have a look at this,offer,Offer
081752013,37,081752013_37,a,because there has been in some of the exchanges in some areas there's been the um exchanges haven't been groomed or blocks of numbers haven't been groomed,inform,Inform
081752013,38,081752013_38,a,and it could be that you're falling into that category,expressPossibility,Express Possibility
081752013,39,081752013_39,b,yeah,backch,Backchannel
081752013,40,081752013_40,b,yeah,backch,Backchannel
081752013,41,081752013_41,b,yeah,backch,Backchannel
081752013,42,081752013_42,b,right,backch,Backchannel
081752013,43,081752013_43,b,yep,backch,Backchannel
081925010,0,081925010_0,b,oh uh what's the number i do for residential,reqInfo,Request Inform
081925010,1,081925010_1,a,sorry,pardon,Pardon
081925010,2,081925010_2,b,what number do i dial for residential customer service,reqInfo,Request Inform
081925010,3,081925010_3,a,this is residential,answ,Answer
081925010,4,081925010_4,a,fyeah,ackn,Acknowledge
081925010,5,081925010_5,a,how can i help,offer,Offer
081925010,6,081925010_6,b,oh right,ackn,Acknowledge
081925010,7,081925010_7,b,uh my name is miss um i actually got my phone made one made just for incoming calls right um i'm actually going to pay my full phone bill today which is pound pence um what is the quickest well quickest way an how quick can i get my phone connected back on,identifySelf,Identify Self
081925010,8,081925010_8,b,um i actually got my phone made one made just for incoming calls,inform,Inform
081925010,9,081925010_9,b,right,ackn,Acknowledge
081925010,10,081925010_10,b,um i'm actually going to pay my full phone bill today which is pound pence,informIntent,Inform Intention
081925010,11,081925010_11,b,um what is the quickest well quickest way an how quick can i get my phone connected back on,reqInfo,Request Inform
081925010,12,081925010_12,a,oh right,backch,Backchannel
081925010,13,081925010_13,a,right,backch,Backchannel
081946012,0,081946012_0,b,i hope i've come through to the right line,expressWish,Express Wish
081946012,1,081946012_1,b,i need to speak to somebody about my bill,inform,Inform
081946012,2,081946012_2,a,right,ackn,Acknowledge
081946012,3,081946012_3,a,yeah,ackn,Acknowledge
081946012,4,081946012_4,a,no,negate,Negate
081946012,5,081946012_5,a,i can help you on that,inform,Inform
081946012,6,081946012_6,b,right,ackn,Acknowledge
081946012,7,081946012_7,b,um i haven't got my customer reference number cos i'm silly,inform,Inform
081946012,8,081946012_8,a,right,ackn,Acknowledge
081946012,9,081946012_9,a,what's your what's your phone number,reqInfo,Request Inform
081946012,10,081946012_10,b,it's yeah it's missus um place} um well i was supposed to make a payment of pound on on Monday i just wanna say i've been in a hospital and i've just paid it this morning,answ,Answer
081946012,11,081946012_11,a,yeah,ackn,Acknowledge
081946012,12,081946012_12,a,yep,ackn,Acknowledge
081946012,13,081946012_13,a,right can you just confirm the name and address for me please that's lovely how can i help right oh dear right okay,ackn,Acknowledge
081946012,14,081946012_14,a,can you just confirm the name and address for me please,reqInfo,Request Inform
081946012,15,081946012_15,b,yeah,answ,Answer
081946012,16,081946012_16,b,it's missus um place} um well i was supposed to make a payment of pound on on Monday i just wanna say i've been in a hospital and i've just paid it this morning,answElab,Answer Elaborate
081946012,17,081946012_17,a,that's lovely,appreciate,Appreciate
081946012,18,081946012_18,a,how can i help,offer,Offer
081946012,19,081946012_19,b,um well,init,Initialise
081946012,20,081946012_20,b,i was supposed to make a payment of pound on on Monday,inform,Inform
081946012,21,081946012_21,b,i just wanna say i've been in a hospital,inform,Inform
081946012,22,081946012_22,b,and i've just paid it this morning,inform,Inform
081946012,23,081946012_23,a,right,backch,Backchannel
081946012,24,081946012_24,a,oh dear,exclaim,Exclaim
081946012,25,081946012_25,a,right okay,ackn,Acknowledge
082029009,0,082029009_0,b,yes,ackn,Acknowledge
082029009,1,082029009_1,b,hello,greet,Greet
082029009,2,082029009_2,b,i'd like to know what my account's up to at the moment my phone bill,reqInfo,Request Inform
082029009,3,082029009_3,a,right,ackn,Acknowledge
082029009,4,082029009_4,a,what's your customer number please,reqInfo,Request Inform
082029009,5,082029009_5,b,my customer number is yeah my name's missus on double no is that that one yeah that lets me know what my phone bill is after it's been after it's been sent out i wanna know what i've actually got left on me old bill i've been paying some off but i don't know,answ,Answer
082029009,6,082029009_6,a,mm hmm,backch,Backchannel
082029009,7,082029009_7,a,an that's fine,ackn,Acknowledge
082029009,8,082029009_8,a,that's all i need,inform,Inform
082029009,9,082029009_9,a,thank you,thank,Thank
082029009,10,082029009_10,a,and if you can confirm your full name and address with your postcode,reqInfo,Request Inform
082029009,11,082029009_11,b,yeah,accept,Accept
082029009,12,082029009_12,b,my name's missus on double no is that that one yeah that lets me know what my phone bill is after it's been after it's been sent out i wanna know what i've actually got left on me old bill i've been paying some off but i don't know,identifySelf,Identify Self
082029009,13,082029009_13,a,okay,ackn,Acknowledge
082029009,14,082029009_14,a,let me just get the details missus i won't keep you a second have you got the freephone number that you can call or right do you do you have a pen handy and i yeah oh i see right okay so,informIntent,Inform Intention
082029009,15,082029009_15,a,i won't keep you a second,hold,Hold
082029009,16,082029009_16,a,have you got the freephone number that you can call or,reqInfo,Request Inform
082029009,17,082029009_17,b,no,answ,Answer
082029009,18,082029009_18,a,right,ackn,Acknowledge
082029009,19,082029009_19,a,do you do you have a pen handy,reqInfo,Request Inform
082029009,20,082029009_20,b,is that that one,reqInfo,Request Inform
082029009,21,082029009_21,a,yeah,answ,Answer
082029009,22,082029009_22,b,yeah,ackn,Acknowledge
082029009,23,082029009_23,b,that lets me know what my phone bill is after it's been after it's been sent out,confirm,Confirm
082029009,24,082029009_24,b,i wanna know what i've actually got left on me old bill,reqInfo,Request Inform
082029009,25,082029009_25,b,i've been paying some off,inform,Inform
082029009,26,082029009_26,b,but i don't know,inform,Inform
